year,fecha_online,pais,conteo,conteo_MA,semana
2020,41,Ecuador,429.0,495.3333333333333,11 de octubre
2020,42,Ecuador,478.0,476.6666666666667,18 de octubre
2020,43,Ecuador,629.0,512.0,25 de octubre
2020,44,Ecuador,294.0,467.0,1 de noviembre
2020,45,Ecuador,271.0,398.0,8 de noviembre
2020,46,Ecuador,68.0,211.0,15 de noviembre
2020,47,Ecuador,705.0,348.0,22 de noviembre
2020,48,Ecuador,481.0,418.0,29 de noviembre
2020,49,Ecuador,57.0,414.3333333333333,6 de diciembre
2020,50,Ecuador,111.0,216.33333333333334,13 de diciembre
2020,51,Ecuador,77.0,81.66666666666667,20 de diciembre
2020,52,Ecuador,233.0,140.33333333333334,27 de diciembre
2020,53,Ecuador,194.0,168.0,3 de enero
2021,54,Ecuador,49.0,158.66666666666666,10 de enero
2021,55,Ecuador,172.0,138.33333333333334,17 de enero
2021,56,Ecuador,179.0,133.33333333333334,24 de enero
2021,57,Ecuador,121.0,157.33333333333334,31 de enero
2021,58,Ecuador,408.0,236.0,7 de febrero
2021,59,Ecuador,311.0,280.0,14 de febrero
2021,60,Ecuador,197.0,305.3333333333333,21 de febrero
2021,61,Ecuador,171.0,226.33333333333334,28 de febrero
2021,62,Ecuador,292.0,220.0,7 de marzo
2021,63,Ecuador,196.0,219.66666666666666,14 de marzo
2021,64,Ecuador,237.0,241.66666666666666,21 de marzo
2021,65,Ecuador,192.0,208.33333333333334,4 de abril
2021,66,Ecuador,154.0,194.33333333333334,11 de abril
2021,67,Ecuador,315.0,220.33333333333334,18 de abril
2021,68,Ecuador,199.0,222.66666666666666,25 de abril
2021,69,Ecuador,206.0,240.0,2 de mayo
2021,70,Ecuador,124.0,176.33333333333334,9 de mayo
2021,71,Ecuador,152.0,160.66666666666666,16 de mayo
2021,74,Ecuador,122.0,132.66666666666666,6 de junio
2021,75,Ecuador,135.0,136.33333333333334,13 de junio
2021,76,Ecuador,58.0,105.0,20 de junio
2021,77,Ecuador,42.0,78.33333333333333,27 de junio
2021,78,Ecuador,19.0,39.666666666666664,4 de julio
2021,79,Ecuador,19.0,26.666666666666668,11 de julio
2021,80,Ecuador,52.0,30.0,18 de julio
2021,81,Ecuador,30.0,33.666666666666664,25 de julio
2021,82,Ecuador,86.0,56.0,1 de agosto
2021,83,Ecuador,21.0,45.666666666666664,8 de agosto
2020,1,El Salvador,360.0,360.0,5 de enero
2020,2,El Salvador,793.0,576.5,12 de enero
2020,3,El Salvador,497.0,550.0,19 de enero
2020,4,El Salvador,595.0,628.3333333333334,26 de enero
2020,5,El Salvador,371.0,487.6666666666667,2 de febrero
2020,6,El Salvador,2853.0,1273.0,9 de febrero
2020,7,El Salvador,3889.0,2371.0,16 de febrero
2020,8,El Salvador,576.0,2439.3333333333335,23 de febrero
2020,9,El Salvador,475.0,1646.6666666666667,1 de marzo
2020,10,El Salvador,1910.0,987.0,8 de marzo
2020,11,El Salvador,1993.0,1459.3333333333333,15 de marzo
2020,12,El Salvador,1045.0,1649.3333333333333,22 de marzo
2020,13,El Salvador,231.0,1089.6666666666667,29 de marzo
2020,14,El Salvador,1072.0,782.6666666666666,5 de abril
2020,15,El Salvador,217.0,506.6666666666667,12 de abril
2020,16,El Salvador,373.0,554.0,19 de abril
2020,17,El Salvador,343.0,311.0,26 de abril
2020,18,El Salvador,596.0,437.3333333333333,3 de mayo
2020,19,El Salvador,504.0,481.0,10 de mayo
2020,20,El Salvador,314.0,471.3333333333333,17 de mayo
2020,21,El Salvador,277.0,365.0,24 de mayo
2020,22,El Salvador,255.0,282.0,31 de mayo
2020,23,El Salvador,444.0,325.3333333333333,7 de junio
2020,24,El Salvador,664.0,454.3333333333333,14 de junio
2020,25,El Salvador,695.0,601.0,21 de junio
2020,26,El Salvador,547.0,635.3333333333334,28 de junio
2020,27,El Salvador,747.0,663.0,5 de julio
2020,28,El Salvador,830.0,708.0,12 de julio
2020,29,El Salvador,532.0,703.0,19 de julio
2020,30,El Salvador,626.0,662.6666666666666,26 de julio
2020,31,El Salvador,555.0,571.0,2 de agosto
2020,32,El Salvador,775.0,652.0,9 de agosto
2020,33,El Salvador,791.0,707.0,16 de agosto
2020,34,El Salvador,871.0,812.3333333333334,23 de agosto
2020,35,El Salvador,788.0,816.6666666666666,30 de agosto
2020,36,El Salvador,1142.0,933.6666666666666,6 de septiembre
2020,37,El Salvador,728.0,886.0,13 de septiembre
2020,38,El Salvador,759.0,876.3333333333334,20 de septiembre
2020,39,El Salvador,931.0,806.0,27 de septiembre
2020,40,El Salvador,886.0,858.6666666666666,4 de octubre
2020,41,El Salvador,1416.0,1077.6666666666667,11 de octubre
2020,42,El Salvador,984.0,1095.3333333333333,18 de octubre
2020,43,El Salvador,843.0,1081.0,25 de octubre
2020,44,El Salvador,253.0,693.3333333333334,1 de noviembre
2020,45,El Salvador,805.0,633.6666666666666,8 de noviembre
2020,46,El Salvador,210.0,422.6666666666667,15 de noviembre
2020,47,El Salvador,1076.0,697.0,22 de noviembre
2020,48,El Salvador,956.0,747.3333333333334,29 de noviembre
2020,49,El Salvador,63.0,698.3333333333334,6 de diciembre
2020,50,El Salvador,194.0,404.3333333333333,13 de diciembre
2020,51,El Salvador,218.0,158.33333333333334,20 de diciembre
2020,52,El Salvador,174.0,195.33333333333334,27 de diciembre
2020,53,El Salvador,91.0,161.0,3 de enero
2021,54,El Salvador,24.0,96.33333333333333,10 de enero
2021,55,El Salvador,281.0,132.0,17 de enero
2021,56,El Salvador,251.0,185.33333333333334,24 de enero
2021,57,El Salvador,264.0,265.3333333333333,31 de enero
2021,58,El Salvador,805.0,440.0,7 de febrero
2021,59,El Salvador,653.0,574.0,14 de febrero
2021,60,El Salvador,491.0,649.6666666666666,21 de febrero
2021,61,El Salvador,301.0,481.6666666666667,28 de febrero
2021,62,El Salvador,588.0,460.0,7 de marzo
2021,63,El Salvador,442.0,443.6666666666667,14 de marzo
2021,64,El Salvador,456.0,495.3333333333333,21 de marzo
2021,65,El Salvador,369.0,422.3333333333333,4 de abril
2021,66,El Salvador,149.0,324.6666666666667,11 de abril
2021,67,El Salvador,615.0,377.6666666666667,18 de abril
2021,68,El Salvador,480.0,414.6666666666667,25 de abril
2021,69,El Salvador,432.0,509.0,2 de mayo
2021,70,El Salvador,309.0,407.0,9 de mayo
2021,71,El Salvador,352.0,364.3333333333333,16 de mayo
2021,74,El Salvador,221.0,294.0,6 de junio
2021,75,El Salvador,524.0,365.6666666666667,13 de junio
2021,76,El Salvador,144.0,296.3333333333333,20 de junio
2021,77,El Salvador,103.0,257.0,27 de junio
2021,78,El Salvador,110.0,119.0,4 de julio
2021,79,El Salvador,135.0,116.0,11 de julio
2021,80,El Salvador,140.0,128.33333333333334,18 de julio
2021,81,El Salvador,131.0,135.33333333333334,25 de julio
2021,82,El Salvador,124.0,131.66666666666666,1 de agosto
2021,83,El Salvador,119.0,124.66666666666667,8 de agosto
2020,1,Guatemala,86.0,86.0,5 de enero
2020,2,Guatemala,553.0,319.5,12 de enero
2020,3,Guatemala,381.0,340.0,19 de enero
2020,4,Guatemala,356.0,430.0,26 de enero
2020,5,Guatemala,714.0,483.6666666666667,2 de febrero
2020,6,Guatemala,4039.0,1703.0,9 de febrero
2020,7,Guatemala,4780.0,3177.6666666666665,16 de febrero
2020,8,Guatemala,320.0,3046.3333333333335,23 de febrero
2020,9,Guatemala,766.0,1955.3333333333333,1 de marzo
2020,10,Guatemala,1729.0,938.3333333333334,8 de marzo
2020,11,Guatemala,3824.0,2106.3333333333335,15 de marzo
2020,12,Guatemala,1312.0,2288.3333333333335,22 de marzo
2020,13,Guatemala,132.0,1756.0,29 de marzo
2020,14,Guatemala,1768.0,1070.6666666666667,5 de abril
2020,15,Guatemala,269.0,723.0,12 de abril
2020,16,Guatemala,590.0,875.6666666666666,19 de abril
2020,17,Guatemala,468.0,442.3333333333333,26 de abril
2020,18,Guatemala,599.0,552.3333333333334,3 de mayo
2020,19,Guatemala,721.0,596.0,10 de mayo
2020,20,Guatemala,615.0,645.0,17 de mayo
2020,21,Guatemala,470.0,602.0,24 de mayo
2020,22,Guatemala,641.0,575.3333333333334,31 de mayo
2020,23,Guatemala,946.0,685.6666666666666,7 de junio
2020,24,Guatemala,460.0,682.3333333333334,14 de junio
2020,25,Guatemala,946.0,784.0,21 de junio
2020,26,Guatemala,727.0,711.0,28 de junio
2020,27,Guatemala,762.0,811.6666666666666,5 de julio
2020,28,Guatemala,905.0,798.0,12 de julio
2020,29,Guatemala,897.0,854.6666666666666,19 de julio
2020,30,Guatemala,920.0,907.3333333333334,26 de julio
2020,31,Guatemala,865.0,894.0,2 de agosto
2020,32,Guatemala,798.0,861.0,9 de agosto
2020,33,Guatemala,987.0,883.3333333333334,16 de agosto
2020,34,Guatemala,1113.0,966.0,23 de agosto
2020,35,Guatemala,898.0,999.3333333333334,30 de agosto
2020,36,Guatemala,1248.0,1086.3333333333333,6 de septiembre
2020,37,Guatemala,874.0,1006.6666666666666,13 de septiembre
2020,38,Guatemala,894.0,1005.3333333333334,20 de septiembre
2020,39,Guatemala,1166.0,978.0,27 de septiembre
2020,40,Guatemala,1225.0,1095.0,4 de octubre
2020,41,Guatemala,1383.0,1258.0,11 de octubre
2020,42,Guatemala,1097.0,1235.0,18 de octubre
2020,43,Guatemala,1076.0,1185.3333333333333,25 de octubre
2020,44,Guatemala,427.0,866.6666666666666,1 de noviembre
2020,45,Guatemala,980.0,827.6666666666666,8 de noviembre
2020,46,Guatemala,229.0,545.3333333333334,15 de noviembre
2020,47,Guatemala,1089.0,766.0,22 de noviembre
2020,48,Guatemala,987.0,768.3333333333334,29 de noviembre
2020,49,Guatemala,42.0,706.0,6 de diciembre
2020,50,Guatemala,107.0,378.6666666666667,13 de diciembre
2020,51,Guatemala,180.0,109.66666666666667,20 de diciembre
2020,52,Guatemala,67.0,118.0,27 de diciembre
2020,53,Guatemala,45.0,97.33333333333333,3 de enero
2021,54,Guatemala,76.0,62.666666666666664,10 de enero
2021,55,Guatemala,257.0,126.0,17 de enero
2021,56,Guatemala,250.0,194.33333333333334,24 de enero
2021,57,Guatemala,329.0,278.6666666666667,31 de enero
2021,58,Guatemala,1381.0,653.3333333333334,7 de febrero
2021,59,Guatemala,1015.0,908.3333333333334,14 de febrero
2021,60,Guatemala,803.0,1066.3333333333333,21 de febrero
2021,61,Guatemala,619.0,812.3333333333334,28 de febrero
2021,62,Guatemala,849.0,757.0,7 de marzo
2021,63,Guatemala,613.0,693.6666666666666,14 de marzo
2021,64,Guatemala,607.0,689.6666666666666,21 de marzo
2021,65,Guatemala,634.0,618.0,4 de abril
2021,66,Guatemala,322.0,521.0,11 de abril
2021,67,Guatemala,767.0,574.3333333333334,18 de abril
2021,68,Guatemala,711.0,600.0,25 de abril
2021,69,Guatemala,565.0,681.0,2 de mayo
2021,70,Guatemala,474.0,583.3333333333334,9 de mayo
2021,71,Guatemala,409.0,482.6666666666667,16 de mayo
2021,74,Guatemala,585.0,489.3333333333333,6 de junio
2021,75,Guatemala,1217.0,737.0,13 de junio
2021,76,Guatemala,266.0,689.3333333333334,20 de junio
2021,77,Guatemala,208.0,563.6666666666666,27 de junio
2021,78,Guatemala,262.0,245.33333333333334,4 de julio
2021,79,Guatemala,253.0,241.0,11 de julio
2021,80,Guatemala,293.0,269.3333333333333,18 de julio
2021,81,Guatemala,288.0,278.0,25 de julio
2021,82,Guatemala,300.0,293.6666666666667,1 de agosto
2021,83,Guatemala,250.0,279.3333333333333,8 de agosto
2020,1,Honduras,105.0,105.0,5 de enero
2020,2,Honduras,219.0,162.0,12 de enero
2020,3,Honduras,150.0,158.0,19 de enero
2020,4,Honduras,266.0,211.66666666666666,26 de enero
2020,5,Honduras,319.0,245.0,2 de febrero
2020,6,Honduras,947.0,510.6666666666667,9 de febrero
2020,7,Honduras,880.0,715.3333333333334,16 de febrero
2020,8,Honduras,128.0,651.6666666666666,23 de febrero
2020,9,Honduras,313.0,440.3333333333333,1 de marzo
2020,10,Honduras,485.0,308.6666666666667,8 de marzo
2020,11,Honduras,575.0,457.6666666666667,15 de marzo
2020,12,Honduras,110.0,390.0,22 de marzo
2020,13,Honduras,59.0,248.0,29 de marzo
2020,14,Honduras,342.0,170.33333333333334,5 de abril
2020,15,Honduras,82.0,161.0,12 de abril
2020,16,Honduras,95.0,173.0,19 de abril
2020,17,Honduras,165.0,114.0,26 de abril
2020,18,Honduras,108.0,122.66666666666667,3 de mayo
2020,19,Honduras,107.0,126.66666666666667,10 de mayo
2020,20,Honduras,70.0,95.0,17 de mayo
2020,21,Honduras,82.0,86.33333333333333,24 de mayo
2020,22,Honduras,136.0,96.0,31 de mayo
2020,23,Honduras,123.0,113.66666666666667,7 de junio
2020,24,Honduras,112.0,123.66666666666667,14 de junio
2020,25,Honduras,300.0,178.33333333333334,21 de junio
2020,26,Honduras,178.0,196.66666666666666,28 de junio
2020,27,Honduras,157.0,211.66666666666666,5 de julio
2020,28,Honduras,212.0,182.33333333333334,12 de julio
2020,29,Honduras,177.0,182.0,19 de julio
2020,30,Honduras,218.0,202.33333333333334,26 de julio
2020,31,Honduras,235.0,210.0,2 de agosto
2020,32,Honduras,466.0,306.3333333333333,9 de agosto
2020,33,Honduras,262.0,321.0,16 de agosto
2020,34,Honduras,154.0,294.0,23 de agosto
2020,35,Honduras,168.0,194.66666666666666,30 de agosto
2020,36,Honduras,193.0,171.66666666666666,6 de septiembre
2020,37,Honduras,160.0,173.66666666666666,13 de septiembre
2020,38,Honduras,225.0,192.66666666666666,20 de septiembre
2020,39,Honduras,124.0,169.66666666666666,27 de septiembre
2020,40,Honduras,179.0,176.0,4 de octubre
2020,41,Honduras,206.0,169.66666666666666,11 de octubre
2020,42,Honduras,247.0,210.66666666666666,18 de octubre
2020,43,Honduras,484.0,312.3333333333333,25 de octubre
2020,44,Honduras,207.0,312.6666666666667,1 de noviembre
2020,45,Honduras,345.0,345.3333333333333,8 de noviembre
2020,46,Honduras,122.0,224.66666666666666,15 de noviembre
2020,47,Honduras,208.0,225.0,22 de noviembre
2020,48,Honduras,155.0,161.66666666666666,29 de noviembre
2020,49,Honduras,27.0,130.0,6 de diciembre
2020,50,Honduras,37.0,73.0,13 de diciembre
2020,51,Honduras,70.0,44.666666666666664,20 de diciembre
2020,52,Honduras,186.0,97.66666666666667,27 de diciembre
2020,53,Honduras,82.0,112.66666666666667,3 de enero
2021,54,Honduras,19.0,95.66666666666667,10 de enero
2021,55,Honduras,91.0,64.0,17 de enero
2021,56,Honduras,75.0,61.666666666666664,24 de enero
2021,57,Honduras,114.0,93.33333333333333,31 de enero
2021,58,Honduras,461.0,216.66666666666666,7 de febrero
2021,59,Honduras,219.0,264.6666666666667,14 de febrero
2021,60,Honduras,330.0,336.6666666666667,21 de febrero
2021,61,Honduras,141.0,230.0,28 de febrero
2021,62,Honduras,339.0,270.0,7 de marzo
2021,63,Honduras,116.0,198.66666666666666,14 de marzo
2021,64,Honduras,228.0,227.66666666666666,21 de marzo
2021,65,Honduras,122.0,155.33333333333334,4 de abril
2021,66,Honduras,67.0,139.0,11 de abril
2021,67,Honduras,298.0,162.33333333333334,18 de abril
2021,68,Honduras,196.0,187.0,25 de abril
2021,69,Honduras,182.0,225.33333333333334,2 de mayo
2021,70,Honduras,120.0,166.0,9 de mayo
2021,71,Honduras,112.0,138.0,16 de mayo
2021,74,Honduras,75.0,102.33333333333333,6 de junio
2021,75,Honduras,286.0,157.66666666666666,13 de junio
2021,76,Honduras,122.0,161.0,20 de junio
2021,77,Honduras,31.0,146.33333333333334,27 de junio
2021,78,Honduras,29.0,60.666666666666664,4 de julio
2021,79,Honduras,44.0,34.666666666666664,11 de julio
2021,80,Honduras,129.0,67.33333333333333,18 de julio
2021,81,Honduras,33.0,68.66666666666667,25 de julio
2021,82,Honduras,33.0,65.0,1 de agosto
2021,83,Honduras,31.0,32.333333333333336,8 de agosto
2020,7,México,1297.0,1297.0,16 de febrero
2020,8,México,1805.0,1551.0,23 de febrero
2020,9,México,1455.0,1519.0,1 de marzo
2020,10,México,1011.0,1423.6666666666667,8 de marzo
2020,11,México,778.0,1081.3333333333333,15 de marzo
2020,12,México,490.0,759.6666666666666,22 de marzo
2020,13,México,2415.0,1227.6666666666667,29 de marzo
2020,14,México,15094.0,5999.666666666667,5 de abril
2020,15,México,50824.0,22777.666666666668,12 de abril
2020,16,México,2907.0,22941.666666666668,19 de abril
2020,17,México,13502.0,22411.0,26 de abril
2020,18,México,6272.0,7560.333333333333,3 de mayo
2020,19,México,7620.0,9131.333333333334,10 de mayo
2020,20,México,8225.0,7372.333333333333,17 de mayo
2020,21,México,7451.0,7765.333333333333,24 de mayo
2020,22,México,8087.0,7921.0,31 de mayo
2020,23,México,10206.0,8581.333333333334,7 de junio
2020,24,México,7417.0,8570.0,14 de junio
2020,25,México,9842.0,9155.0,21 de junio
2020,26,México,8403.0,8554.0,28 de junio
2020,27,México,9194.0,9146.333333333334,5 de julio
2020,28,México,9292.0,8963.0,12 de julio
2020,29,México,12822.0,10436.0,19 de julio
2020,30,México,10809.0,10974.333333333334,26 de julio
2020,31,México,11117.0,11582.666666666666,2 de agosto
2020,32,México,11516.0,11147.333333333334,9 de agosto
2020,33,México,11818.0,11483.666666666666,16 de agosto
2020,34,México,11587.0,11640.333333333334,23 de agosto
2020,35,México,11800.0,11735.0,30 de agosto
2020,36,México,14580.0,12655.666666666666,6 de septiembre
2020,37,México,11667.0,12682.333333333334,13 de septiembre
2020,38,México,12276.0,12841.0,20 de septiembre
2020,39,México,13595.0,12512.666666666666,27 de septiembre
2020,40,México,12649.0,12840.0,4 de octubre
2020,41,México,14919.0,13721.0,11 de octubre
2020,42,México,14919.0,14162.333333333334,18 de octubre
2020,43,México,15777.0,15205.0,25 de octubre
2020,44,México,6283.0,12326.333333333334,1 de noviembre
2020,45,México,10591.0,10883.666666666666,8 de noviembre
2020,46,México,4583.0,7152.333333333333,15 de noviembre
2020,47,México,8199.0,7791.0,22 de noviembre
2020,48,México,12713.0,8498.333333333334,29 de noviembre
2020,49,México,18866.0,13259.333333333334,6 de diciembre
2020,50,México,15003.0,15527.333333333334,13 de diciembre
2020,51,México,14555.0,16141.333333333334,20 de diciembre
2020,52,México,8403.0,12653.666666666666,27 de diciembre
2020,53,México,6606.0,9854.666666666666,3 de enero
2021,54,México,15280.0,10096.333333333334,10 de enero
2021,55,México,14983.0,12289.666666666666,17 de enero
2021,56,México,15867.0,15376.666666666666,24 de enero
2021,57,México,15734.0,15528.0,31 de enero
2021,58,México,15203.0,15601.333333333334,7 de febrero
2021,59,México,14986.0,15307.666666666666,14 de febrero
2021,60,México,18224.0,16137.666666666666,21 de febrero
2021,61,México,16347.0,16519.0,28 de febrero
2021,62,México,16989.0,17186.666666666668,7 de marzo
2021,63,México,15378.0,16238.0,14 de marzo
2021,64,México,12483.0,14950.0,21 de marzo
2021,65,México,17196.0,15019.0,4 de abril
2021,66,México,11537.0,13738.666666666666,11 de abril
2021,67,México,16774.0,15169.0,18 de abril
2021,68,México,16942.0,15084.333333333334,25 de abril
2021,69,México,16311.0,16675.666666666668,2 de mayo
2021,70,México,14507.0,15920.0,9 de mayo
2021,71,México,11942.0,14253.333333333334,16 de mayo
2021,73,México,2.0,8817.0,30 de mayo
2021,74,México,6082.0,6008.666666666667,6 de junio
2021,75,México,21139.0,9074.333333333334,13 de junio
2021,76,México,7361.0,11527.333333333334,20 de junio
2021,77,México,7767.0,12089.0,27 de junio
2021,78,México,7053.0,7393.666666666667,4 de julio
2021,79,México,7102.0,7307.333333333333,11 de julio
2021,80,México,7669.0,7274.666666666667,18 de julio
2021,81,México,6793.0,7188.0,25 de julio
2021,82,México,7850.0,7437.333333333333,1 de agosto
2021,83,México,7161.0,7268.0,8 de agosto
2020,1,Nicaragua,25.0,25.0,5 de enero
2020,2,Nicaragua,90.0,57.5,12 de enero
2020,3,Nicaragua,72.0,62.333333333333336,19 de enero
2020,4,Nicaragua,99.0,87.0,26 de enero
2020,5,Nicaragua,89.0,86.66666666666667,2 de febrero
2020,6,Nicaragua,115.0,101.0,9 de febrero
2020,7,Nicaragua,447.0,217.0,16 de febrero
2020,8,Nicaragua,92.0,218.0,23 de febrero
2020,9,Nicaragua,286.0,275.0,1 de marzo
2020,10,Nicaragua,87.0,155.0,8 de marzo
2020,11,Nicaragua,300.0,224.33333333333334,15 de marzo
2020,12,Nicaragua,45.0,144.0,22 de marzo
2020,13,Nicaragua,34.0,126.33333333333333,29 de marzo
2020,14,Nicaragua,29.0,36.0,5 de abril
2020,15,Nicaragua,104.0,55.666666666666664,12 de abril
2020,16,Nicaragua,66.0,66.33333333333333,19 de abril
2020,17,Nicaragua,34.0,68.0,26 de abril
2020,18,Nicaragua,390.0,163.33333333333334,3 de mayo
2020,19,Nicaragua,146.0,190.0,10 de mayo
2020,20,Nicaragua,69.0,201.66666666666666,17 de mayo
2020,21,Nicaragua,103.0,106.0,24 de mayo
2020,22,Nicaragua,59.0,77.0,31 de mayo
2020,23,Nicaragua,238.0,133.33333333333334,7 de junio
2020,24,Nicaragua,60.0,119.0,14 de junio
2020,25,Nicaragua,134.0,144.0,21 de junio
2020,26,Nicaragua,89.0,94.33333333333333,28 de junio
2020,27,Nicaragua,332.0,185.0,5 de julio
2020,28,Nicaragua,237.0,219.33333333333334,12 de julio
2020,29,Nicaragua,763.0,444.0,19 de julio
2020,30,Nicaragua,164.0,388.0,26 de julio
2020,31,Nicaragua,351.0,426.0,2 de agosto
2020,32,Nicaragua,104.0,206.33333333333334,9 de agosto
2020,33,Nicaragua,129.0,194.66666666666666,16 de agosto
2020,34,Nicaragua,198.0,143.66666666666666,23 de agosto
2020,35,Nicaragua,358.0,228.33333333333334,30 de agosto
2020,36,Nicaragua,227.0,261.0,6 de septiembre
2020,37,Nicaragua,107.0,230.66666666666666,13 de septiembre
2020,38,Nicaragua,41.0,125.0,20 de septiembre
2020,39,Nicaragua,236.0,128.0,27 de septiembre
2020,40,Nicaragua,210.0,162.33333333333334,4 de octubre
2020,41,Nicaragua,97.0,181.0,11 de octubre
2020,42,Nicaragua,141.0,149.33333333333334,18 de octubre
2020,43,Nicaragua,234.0,157.33333333333334,25 de octubre
2020,44,Nicaragua,39.0,138.0,1 de noviembre
2020,45,Nicaragua,189.0,154.0,8 de noviembre
2020,46,Nicaragua,26.0,84.66666666666667,15 de noviembre
2020,47,Nicaragua,506.0,240.33333333333334,22 de noviembre
2020,48,Nicaragua,64.0,198.66666666666666,29 de noviembre
2020,49,Nicaragua,10.0,193.33333333333334,6 de diciembre
2020,50,Nicaragua,7.0,27.0,13 de diciembre
2020,51,Nicaragua,38.0,18.333333333333332,20 de diciembre
2020,52,Nicaragua,34.0,26.333333333333332,27 de diciembre
2020,53,Nicaragua,20.0,30.666666666666668,3 de enero
2021,55,Nicaragua,30.0,28.0,17 de enero
2021,56,Nicaragua,62.0,37.333333333333336,24 de enero
2021,57,Nicaragua,71.0,54.333333333333336,31 de enero
2021,58,Nicaragua,129.0,87.33333333333333,7 de febrero
2021,59,Nicaragua,52.0,84.0,14 de febrero
2021,60,Nicaragua,126.0,102.33333333333333,21 de febrero
2021,61,Nicaragua,56.0,78.0,28 de febrero
2021,62,Nicaragua,136.0,106.0,7 de marzo
2021,63,Nicaragua,99.0,97.0,14 de marzo
2021,64,Nicaragua,105.0,113.33333333333333,21 de marzo
2021,65,Nicaragua,32.0,78.66666666666667,4 de abril
2021,66,Nicaragua,155.0,97.33333333333333,11 de abril
2021,67,Nicaragua,77.0,88.0,18 de abril
2021,68,Nicaragua,116.0,116.0,25 de abril
2021,69,Nicaragua,152.0,115.0,2 de mayo
2021,70,Nicaragua,54.0,107.33333333333333,9 de mayo
2021,71,Nicaragua,23.0,76.33333333333333,16 de mayo
2021,74,Nicaragua,56.0,44.333333333333336,6 de junio
2021,75,Nicaragua,258.0,112.33333333333333,13 de junio
2021,76,Nicaragua,37.0,117.0,20 de junio
2021,77,Nicaragua,38.0,111.0,27 de junio
2021,78,Nicaragua,40.0,38.333333333333336,4 de julio
2021,79,Nicaragua,19.0,32.333333333333336,11 de julio
2021,80,Nicaragua,54.0,37.666666666666664,18 de julio
2021,81,Nicaragua,9.0,27.333333333333332,25 de julio
2021,82,Nicaragua,248.0,103.66666666666667,1 de agosto
2021,83,Nicaragua,14.0,90.33333333333333,8 de agosto
2020,1,Panamá,25.0,25.0,5 de enero
2020,2,Panamá,185.0,105.0,12 de enero
2020,3,Panamá,150.0,120.0,19 de enero
2020,4,Panamá,277.0,204.0,26 de enero
2020,5,Panamá,249.0,225.33333333333334,2 de febrero
2020,6,Panamá,575.0,367.0,9 de febrero
2020,7,Panamá,427.0,417.0,16 de febrero
2020,8,Panamá,100.0,367.3333333333333,23 de febrero
2020,9,Panamá,174.0,233.66666666666666,1 de marzo
2020,10,Panamá,160.0,144.66666666666666,8 de marzo
2020,11,Panamá,141.0,158.33333333333334,15 de marzo
2020,12,Panamá,113.0,138.0,22 de marzo
2020,13,Panamá,194.0,149.33333333333334,29 de marzo
2020,14,Panamá,39.0,115.33333333333333,5 de abril
2020,15,Panamá,70.0,101.0,12 de abril
2020,16,Panamá,25.0,44.666666666666664,19 de abril
2020,17,Panamá,52.0,49.0,26 de abril
2020,18,Panamá,45.0,40.666666666666664,3 de mayo
2020,19,Panamá,167.0,88.0,10 de mayo
2020,20,Panamá,105.0,105.66666666666667,17 de mayo
2020,21,Panamá,48.0,106.66666666666667,24 de mayo
2020,22,Panamá,95.0,82.66666666666667,31 de mayo
2020,23,Panamá,107.0,83.33333333333333,7 de junio
2020,24,Panamá,69.0,90.33333333333333,14 de junio
2020,25,Panamá,74.0,83.33333333333333,21 de junio
2020,26,Panamá,68.0,70.33333333333333,28 de junio
2020,27,Panamá,43.0,61.666666666666664,5 de julio
2020,28,Panamá,136.0,82.33333333333333,12 de julio
2020,29,Panamá,184.0,121.0,19 de julio
2020,30,Panamá,82.0,134.0,26 de julio
2020,31,Panamá,310.0,192.0,2 de agosto
2020,32,Panamá,211.0,201.0,9 de agosto
2020,33,Panamá,67.0,196.0,16 de agosto
2020,34,Panamá,57.0,111.66666666666667,23 de agosto
2020,35,Panamá,92.0,72.0,30 de agosto
2020,36,Panamá,207.0,118.66666666666667,6 de septiembre
2020,37,Panamá,77.0,125.33333333333333,13 de septiembre
2020,38,Panamá,71.0,118.33333333333333,20 de septiembre
2020,39,Panamá,96.0,81.33333333333333,27 de septiembre
2020,40,Panamá,271.0,146.0,4 de octubre
2020,41,Panamá,91.0,152.66666666666666,11 de octubre
2020,42,Panamá,86.0,149.33333333333334,18 de octubre
2020,43,Panamá,156.0,111.0,25 de octubre
2020,44,Panamá,44.0,95.33333333333333,1 de noviembre
2020,45,Panamá,62.0,87.33333333333333,8 de noviembre
2020,46,Panamá,41.0,49.0,15 de noviembre
2020,47,Panamá,169.0,90.66666666666667,22 de noviembre
2020,48,Panamá,62.0,90.66666666666667,29 de noviembre
2020,49,Panamá,17.0,82.66666666666667,6 de diciembre
2020,50,Panamá,9.0,29.333333333333332,13 de diciembre
2020,51,Panamá,160.0,62.0,20 de diciembre
2020,52,Panamá,100.0,89.66666666666667,27 de diciembre
2020,53,Panamá,15.0,91.66666666666667,3 de enero
2021,55,Panamá,41.0,52.0,17 de enero
2021,56,Panamá,31.0,29.0,24 de enero
2021,57,Panamá,56.0,42.666666666666664,31 de enero
2021,58,Panamá,79.0,55.333333333333336,7 de febrero
2021,59,Panamá,95.0,76.66666666666667,14 de febrero
2021,60,Panamá,53.0,75.66666666666667,21 de febrero
2021,61,Panamá,76.0,74.66666666666667,28 de febrero
2021,62,Panamá,99.0,76.0,7 de marzo
2021,63,Panamá,65.0,80.0,14 de marzo
